,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,sandwiches_sentiscore,sandwiches_total_business_score
5901,14,10,jnZ-VYVE_p8PhTZXWWApSg,this first review already writers block sitting here trying think witty insightful things come with this place super freakin good live right around corner favorite part short drunk stumble embark from crib bikini lounge which also spend unreasonable amount time bikini review almost certain follow since proximity crucial lazy points deducted second obstacle became apparent first time walked rockin cleveland cavs shirt which owner whos from detroit immediately began hate cleveland detroit constant heated battle americas most ridiculed city take very seriously after quick shit talking show realized nice actually decided that liked little civic pride food obtaining small joint theres usually three people there they make feel like walked their homes nice meal friendly personable happy still stars food pizza sandwiches salads very basic delicious pretty much everything available tasted outstanding often walk small pizza sandwich shop random neighborhood quality fish chips like bucks pizzas unique interesting almost have toppings wouldnt immediately think combine youll learn that extremely easy please when comes basic foods taste portions valley pizza always make walk back over there give them high five five fist bump whatever youre currently into been valley pizza about times never been dissatisfied know giving something stars your first review sets difficult precedent this truly hidden neighborhood known mostly bikini lounge grand galleries also occasional fight parking across from bikini which could review would give stars yourself favor next time youre mood pizza sandwich give this place shot dont agree right around corner come tell might jack face doors always open,uP_mkj1Z3aQ3MY2oNgId3Q,uP_mkj1Z3aQ3MY2oNgId3Q,5,40189.20450231482,2Zt1VTFhT1sGn0cKTIXB4Q,10,0.14626505312868948,0.5637034632034631,0.0,0.0
5908,0,2,GvjZUxMQvZ3Ca05d8WTe0A,sexy sleek interiorfriendly servers food kind blah tried variety dishes gnocchi pizzas sandwiches green beansnone were horrible nothing really stood really delicious were there first days opening they might still have some kinks work outwill give another shot before completely disregard place,0LhYg3iOF9IU2Ut8IL84TQ,0LhYg3iOF9IU2Ut8IL84TQ,2,42670.963055555556,VK0BAk8NN3OPeSrb7cPaEA,0,0.18125000000000002,0.6416666666666667,0.0,0.0
5910,0,0,17TCzVOVBZlsM7Gc6v1Dkg,beer places getting titled tagged such really deserve moniker angels most certainly does youre looking high quality beer voracious selection stop here beer selection exemplary here around taps nice local selections with other world class options examples there when there they options from alesmith dogfish fullsail other dope breweries ample selection styles were represented just ipas sours sessions bourbon barrel aged stouts matter your tastes beer wise should able find something that suits here they also point terms glassware beer arent going served imperial pint glass found bartenders really knowledgable style wise definitely have questions style preferences when there food menu also great here went here times option that stood guppy fish tacos tacos with guppy dont that deceive these tacos they come with angels secret sauce what have idea tangy spicy fits dish well that tacos buried avocado mash slaw which adds recipe success besides tacos food options include sandwiches flatbread pizza number other appetizer like selections stated before this notch beer food delivers definitely worth visit downtown phoenix area,plWuv4gda7m0KlqCNhrb4w,plWuv4gda7m0KlqCNhrb4w,5,42751.0615625,68CruM7qLdvNfPnfTAJKew,0,0.21496428571428572,0.47557142857142864,0.0,0.002777777777777778
5934,0,0,E1oUBj84BQGboTywV23djw,impressed amount choices there sandwiches cold burgers soups salads pizza other things ordered cheeseburger with pickles fries took about minutes make which really wasnt burger little pricey what else expect from airport however tasty meat extremely juicy bottom soggy through french fries were favorite their ranch business coworker margarita pizza said really good soups salads looked good person working cash register sweetie very attentive customers,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,3,41658.315254629626,04CXsTWZtbzeczrOMmuzMA,0,0.23477272727272727,0.6613636363636364,-0.002777777777777778,0.03888888888888889
5953,0,0,jZ-vpg_UKh5XafZnrG2iTA,love indoor outdoor restaurant downtown with loads seating beers good food menu building huge great modern feel with exposed brick brushed concrete floors there lots windows feels nice bright inside theres huge loads tables hightops even late afternoon saturday this place packed outdoor area with adirondack chairs bags awesome view downtown outdoor patio area friendly next time well bringing pups with beers youre spoiled choice they rotate beers with some local national microbrews easy something different menu stocked with interesting appetizers spam sliders hearty sandwiches cheesy flatbread pizzas will definitely back,plWuv4gda7m0KlqCNhrb4w,plWuv4gda7m0KlqCNhrb4w,4,41658.64293981482,_zOqT5gravwWYLCRNaGlWg,0,0.2979166666666667,0.5641666666666667,-0.002777777777777778,0.002777777777777778
6000,0,1,D_dXgOdhowoN0hbh5hdo2w,grande orange pizzeria attached grande orange grocery first timer which things here slightly confusing heres gist place your food order grocery their menu offers pizza salads burgers drinks gelato pastries also available dessert addition made order food there packaged salads sandwiches available purchase grocery eating there find your table outside adjoining pizzeria which pizza oven visible anyone seated room watch cooks make your pizza desire once find table wait cooks mean literally yell your name pick your pizza return table enjoy after full morning visiting desert botanical garden lunching chelseas kitchen shopping biltmore fashion plaza friend worked small appetite agreed share pizza pizzeria shared mushroom pizza which sound like regular pizza pizza dominos however mushroom party pizza anything regular mushroom pizza just playful name alone mushroom party suggests that youll have great time eating youre mushrooms dont this pizza youre like absou freaking lutely love mushrooms this pizza mushroom party includes combination crimini oyster button mushrooms with onion fennel different types mushrooms used added taste texture pizza onion fennel gave pizza tartness sweetness crunch sourdough crust also added another layer flavor pizza combination these factors definitely elevated pizza from just being another basic mushroom pizza easily finished pizza each small filling slices fair price quality made order pizza,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,4,41220.25450231481,klHHSCnS585M05uACWK5nw,0,0.17242063492063492,0.4277625152625152,0.002777777777777778,0.02777777777777778
6041,1,4,QWrsmP8hIA9PH-eJ2PHkBg,cute place hang grab beer enjoy great well together menu outside seating area amazing when weather nice whole inside opens create really nice open feel menu very straight forwardapps salads pizzas sandwiches burgers ordered fish sandwich california club california club amazing huge nice amount fresh grilled chicken fish sandwich wasnt little loved sides would order something else next time seemed like they dont have full didnt their wine list this visit sure exists definitely this place again especially when looking place enjoy gorgeous,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,4,42286.05447916667,boYRJ1VOX3iNmsGmJ0Mswg,2,0.3217708333333334,0.6878703703703705,0.0,0.022222222222222223
6130,1,3,NaoKrqElOjxbuZjWvnc-zA,writing this review based solely food disappointed sister decided split pizza salad normally stick most simplest orders pepperoni pizza cesar salad however would have known that salads made then plastic trays anyone grab would have never ordered make matters worse salad strange taste dont know cheese dressing good plus there were croutons that salad would suggest stay away from ordering cesar salad pizza truly nothing special cheese slightly burned truth told peter piper pizza better tasting pizza only reason even giving stars because love ambience service really nice plus seemed that sandwiches desserts things order would totally still give another chance,7cK9uEV09iPmsTqOqmY3kQ,7cK9uEV09iPmsTqOqmY3kQ,2,43298.80832175926,ZEGNjRlgPI47gFYMFtlgMQ,1,0.1492673992673993,0.6029304029304028,0.0,0.02777777777777778
6142,12,13,38GHhLiwmtQEiMvjEGzl0w,airport pizza words that seemingly dont together hasnt experienced scary airport food time another well thanks airport that thing past airport pizza while aware that plenty other great things besides pizza breakfast sandwiches burgers once wood fired oven knew have chose basic cheese pizza which anything plain perfectly cooked with crisp somewhat chewy crust blend bubbling savory cheeses large enough share ashamed every last bite really wood fired oven airport have travel more often,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,41277.745729166665,J1yNYAjojpD_KpocG-W3KQ,12,0.19531250000000003,0.45744047619047623,0.0,0.03888888888888889
6145,8,13,_Ehbt8dbRupEW2lXWpn6Cw,great little place wait plane harbor airport phoenix found corner with table outlet plug laptop enjoy latte catch some work sandwiches good some people with pizzas pastas salads your normal airport food,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,4,42069.72557870371,BzLUyHSJrl-lUVWw9rqlvQ,10,0.3725,0.6,0.005555555555555556,0.03888888888888889
6199,0,1,EJNdfvi8f8ceQlqlqO25Hg,really like mcfate brewing right corner scottsdale easy beer fabulous them heavy ipas terms selection their food awesome their pizzas sandwiches salads fresh flavorful their tater tots especially love tater tots because seriously doesnt,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,43034.05689814815,frVBhLcVaeMm5Fbe_NzJIQ,0,0.34285714285714286,0.692857142857143,0.005555555555555556,0.022222222222222223
6281,0,0,BVhj2ZgjG3lPLtlDZ3jfJg,airport food better than other options obviously better compared ones around star pizza sandwiches many friendly options there mommy juice wine which makes travel days with littles more bearable,DkIEhR8behaIoSexekWV0Q,DkIEhR8behaIoSexekWV0Q,3,42522.18609953704,8OVdLDDkbYuPguafWhTznw,0,0.375,0.4791666666666667,0.002777777777777778,0.03888888888888889
6411,0,0,1NcTp4QbNwB8C02R6BSbig,mcfate wide variety local beers thats always changing little everything everyone food also really good theres about sandwiches pizza options options pastas blackened chicken sandwich added ranch delicious recommend paying extra upgrade your side tots doesnt love tots,hxUxeY8DG9lhyjCVo_s-pw,hxUxeY8DG9lhyjCVo_s-pw,5,43163.81321759259,lGdkLxdrCzMRth0Nrq5Wkg,0,0.1640625,0.51875,0.002777777777777778,0.022222222222222223
