,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,food_sentiscore,food_total_business_score
3918,0,1,,start food amazing great slice pizza love cheese with mozzarella slices with fresh tomatoes want great slice pizza head slices super tasty however while enjoying amazing lunch slices today privilege hear back screaming about leaving early laid middle this calling other employees fucking idiots along other words seemed manager wasnt really working station cashier pizza maker back seemed only stations bandanna cracked joke about other employees having dark skin inappropriatehe white there were about other people restaurant shooting looks around almost shock very confused food great phenomenal even advice others would enjoy with noises fountains outside screaming about,qDbVUkKMLtRqSDcKgLTx1A,qDbVUkKMLtRqSDcKgLTx1A,3,42832.01577546296,UgDXghi4PNSegyUxD8Ct-Q,0,0.1716666666666667,0.48371794871794876,0.0,0.0015817779183802593
3919,0,0,jSnXCR-Sx8xAe8D15uAjRQ,really like their pizza always order caesar salad roasted mushroom sausage pizza eating here better since food served ordered take other just think because pizza thin that time home lukewarm still very tasty little pricey,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,3,41077.311585648145,HlSrGHowICz0Dp8fWVzYEA,0,0.03124999999999999,0.45416666666666666,0.00031635558367605187,0.02435937994305601
3920,2,2,V9lVUzJIVM4bSmCErcOuXA,husband really enjoyed this place food good grilled cheese pizza both plates were delicious very filling staff friendly helpful with food suggestions much playing games perfect place date night hanging with friends will definitely bring town guests here next week,lpQziF9QCVZQRkxac1xzcw,lpQziF9QCVZQRkxac1xzcw,5,42718.96886574074,No7Lm4ybLUC0bqxrAB-REg,2,0.4416666666666667,0.5333333333333333,0.0006327111673521037,0.0009490667510281556
3924,0,7,d9CJ21n37gFKWhLIhqVH_g,have ever noticed people give worst reviews using groupon living social some other type coupon when will restaurant owners ever learn people dont appreciate under priced food they dont value they just cheap grazie they have simply best pizza will find town scottsdale only place must choose grazie,jG1jcAeDw0pZTHCNC5kw_w,jG1jcAeDw0pZTHCNC5kw_w,5,41019.86646990741,wYG3U9H63XKDrrb1d1QJ0g,1,0.05138888888888887,0.5736111111111111,0.00031635558367605187,0.01866497943688707
3925,1,1,EmcbxxYoEx8VzcoZwOBjqw,third times charm have dined here last time food plainer than fence such simple fare isnt better repast began with iced that tasted like foot smells next fried calamari with sidecar tomato pookie tender greasiern drippin bicycle chain panko batter wasnt totally enrapturin parts undaunted beau then took advantage coupon offer twoferone woodfired oven pizzas beau veggie sans mozz designed sausage shroom sans tomato pookie beaus veggie looked good said certainly colorful with fresh veggies designer original though pure letdown feathers fell when waitron started pies angle tables landing strip baby browns could christ almighty elizabeth comin sliced italian sausage lord knows from practicing anthropomorphism cant believe hephaestus fearing woodfired oven would allow sliced sausage enter hole fergawdsakes italian sausage easy make ground pork with some spices make yourself stone vine dont slice grab bits throw just like nellos does anywho soon pies landing gear touched woodmac immediately started dreadin that first bite sure enough fears were realized bland didnt even begin describe sausage shame cause pies crust good tooth upshot clark give joint stars bland food nice comfy decor tables have lots space theres room cuss friendly staff good burn pizza crust call when find work stone vine,VoXUt6TIJWyIf_lihbN5xQ,VoXUt6TIJWyIf_lihbN5xQ,2,40960.41149305556,zo9ZJ1EbGO-2xsvvK6A9qQ,0,0.23392857142857146,0.4935846560846561,0.00031635558367605187,0.008541600759253403
3926,0,0,YecZ0uYp0sDoB11jLeynLQ,delicious food large menu great service wonderful specials initially went here husbands graduation lunch group they just about wowed everyone definitely made want come back especially love their monday burger special double make before happy hour sucker specials area where usually cannot sandwich cocktail under cant wait until warms little patio next want their tuesday pizza wine special brunch,NPiLy71qqXzb45k9eQOgCQ,NPiLy71qqXzb45k9eQOgCQ,4,40929.881064814814,YcgddEm2VxCiqvfh6sYFuA,0,0.29944196428571423,0.5232142857142857,0.00031635558367605187,0.0060107560898449855
3930,0,0,tGQKWkU5hy7YtEesUmWbdw,pizza amazing perfect location live walking distance love service always good always bring food fast love coming,ygZSfAsnlztdeWZOlJA2Ug,ygZSfAsnlztdeWZOlJA2Ug,5,43313.13888888889,J-ob3PS6VshLSYRmeaMkqw,0,0.5194805194805195,0.6857142857142857,0.0009490667510281556,0.0018981335020563112
3931,0,0,pRITsV-N6ahMjZ33BaBoLA,love this place food atmosphere love music they play from decor retro black white classic movies play televisions love getting without wait only happens afternoon other times just gonna have wait food worth wait expected pizza favorite turkey stuffed oven baked sandwich their seasoned waffle fries bowl pasta always winner well pizza bomb nice weather waiting friend great place today,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,4,42074.94386574074,HcHCzg-SUElR8N98_XS5uw,0,0.2660714285714286,0.5196428571428572,0.00031635558367605187,0.032584625118633366
3934,0,0,3edZ6Ni4-MajZ-A1iK7lpA,this second order placed delivery food always delivery time pizza good large brownies arrive like perfect snack late night since pizza filling with flavored crust pick hungry howies over pizza salad more than enough person order saved their computer when call they have your order history which pretty cool,VqX3HPsZxuxsPKaQIU3Ehw,VqX3HPsZxuxsPKaQIU3Ehw,4,43006.13392361111,yTF75aW1nYdVpelrhJWTmA,0,0.30158730158730157,0.5865079365079365,0.0,0.00031635558367605187
3935,0,0,G--jd8rJf7gh7p7hF9EeYw,chicken parm pizza awesome staff very attentive jason busy running around never empty drink want good food good service check this place only thing giving them stars their male staff,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,4,41758.777395833335,_fbL6HleOQz-S2HLzLrFew,0,0.27444444444444444,0.672222222222222,0.0006327111673521037,0.02435937994305601
3942,0,0,zL5rF_RX6NSKFSqcLoM4pg,being convenient encanto this after golf lunch stop buddies yesterday ordered unlimited salad close which more than most burger entries what limited assortment limp offerings with everything having traces neighbor there food fight with lighting greasy plastic sneeze guard gave veggies gaussian blur imagine just before croak star wars salad this would complete with interesting diverse looking patrons after lunch over empty paper plates plastic utensils round aluminum pizza tins made never return black shirts staff lighting grease everywhere brought thoughts prison mess hall during black with choices phoenix will have lunch cheerful environment with personable servers fresh food,_c3ixq9jYKxhLUB0czi0ug,_c3ixq9jYKxhLUB0czi0ug,1,41724.628229166665,Js-TDXCEz8oIC6UzWaofVA,0,0.09386446886446889,0.4603479853479853,0.00031635558367605187,0.0006327111673521037
3944,8,9,NcC22Yc-lmnutvar-5GnrQ,dining oreganos with couple love birds finally with pdas before could stop myself climbed table drenched them with water enjoy dinner please either cool room came review food your french kissing came back reality just appetizers arrived would never that that friendsor would anyway just like donald trump oreganos does everything real honestly didnt need order this food none counts calories thats here thoughts four stars overly friendly staff thin crust pizza pizza pizza stuffed pizza oreganos really does looks arent everything choose thin crust every time yummy simple easy thicker pies turn into cheesy messes turn reminded strings spittle when cheese pulls apart realize this turn some food whores bruschetta please tell what deal anyone bread with stuff pizza thats your thing fine think fancy oreganos bruschetta just looked sloppy sloppy literally looked like mound tomatoes with cheese basil some bread sticking guaca tony delicious lovely lectable vine gorgeous lite guacamole seasoned with basil garlic onions tomatoes good wish folks would stop putting tomatoes guac flavor gets watered down what helped kick mildness were accompanied cheesy salty pizza crust dipping slices good combination fries sweet piggy comes with aioli sweet seasoning sprinkled which could totally without leave natural sweetest alone salad good crispy romaine lettuce usually sign good salad first bite oreganos salad left with taste packaging mouth wasnt overpowering enough stop eating disappointment just that regretted requesting spinach place romaine begin side note best salad oreganos delicious spinach salad with onions marinated portobello shrooms roasted bell pepper avocado dressing thats just memory this salad removed from menu whose dumb idea that side note veggie wedgie sandwich skip foccacia bread thick even enjoy flavor eggplant portobellos spinach tomatoes served with pepper aioli some reason idea brain this should spicy fell flat scampi love birdies thought scampi delicious only give their opinions because wont pasta paste noodles call them lady scampi shrimp with corkscrew pasta chipotle sauce tomatoes cilantro cheese garlic spicier version called diablo shrimp pasta chipotle cream sauce with fettuccine cheese pico gallo pizza cookie only dessert they serve warm topped with cream sweet little thats down your cookies head playa playa beach playa play,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,4,42094.24114583333,X5T45QxyLjnuXohkvE3Rfw,8,0.20086111111111107,0.588031746031746,-0.00031635558367605187,0.032584625118633366
