,funny,useful,review_id,text,business_id,ID_bus,stars,date,user_id,cool,polarity,subjectivity,salad_sentiscore,salad_total_business_score
4445,0,1,9Tjimc68VgurUJKXgg2Pgg,well were swayed reviews good press went overly impressed guess what looking this place size pizza inch pizza variety limited eight none standard italian fare salads limited pretty ordinary selections pizza very salty with remarkable blandness wife very limited capacity pizza still hungry after split salad pizza also beware ordering bottle water very large branded folks like this type pizza those taken with botique kinds food given liking something traditional pizza bianco folks would happy with this would barrio mexican food fans these offerings were lacking flavor spice quantity sure quality ingredients good proprietor seems take great care with product however final analysis cannot agree with star rating owner responded comments saying happy compared pizza bianco barrio wasnt suggesting those spots were however what they offer foofey food that kind fare likes those looking something more substantial foofey food doesnt trick,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,3,41238.656493055554,FYxEVmdMMVi0Z2rEvdBPGg,0,0.336038961038961,0.5712481962481962,-0.001176470588235294,0.028235294117647046
4446,15,18,jfGUrQ4O_CFzKiuMI_f_jg,sweet baby will never free from your embrace sweet baby only hopin late again sweet baby ever lost captured your smile sweet baby will always right there your side right your side george duke sweet baby sappy know pining yearning deeply wife enjoy evening together this beautiful friday evening hard withhold emotions when apartment across street brought back memory what seemed like ages past college then picking some friends that complex since always designated driver waited friends ready would sing this song balcony when friends came their apartment they would immediately make stating there goes stephen again singing trees theyd laugh encourage quit singing meet some girls little they know that heart already smitten then these years later that girl sits across from this very many years have passed passing time hasnt diminished passion presence still moves ways that never explain ever take granted wound here because this finals week wasnt wanting endure normal prolonged wait regular haunts town phoenix also just wanted change venue promise live music much draw promise great pizza wings ordered large special with mild wings added measure also ordered small dinner salad juan server just friendly polite prompt propitious attentive pertinent details regarding dining experience careful enough explain particulars really seemed like enjoyed what really show added bonus dining experience addition promised live music entertainment pretty young lady with angelic voice singing variety songs while playing guitar musical accompaniment gentleman playing yamaha keyboard times also sang background vocals both entertainers were very adept their craft variety their selection music quite pleasing especially some love songs that belted truly made wonderful backdrop overall experience when pizza wings arrived they were good other reviewers mentioned perhaps very best that have ever tasted certainly well above average like thin crust pizza with toppings crust being overdone pizza just perfect this regard neither under cooked overcooked this then resulted toppings retaining their wonderful flavor well crust having that burnt taste that often accompanies poorly prepared pizza sauce wings were overly saliferous which enabled wife enjoy them even though doesnt often wings this good testament their moderation when preparing wings bathed sauce just perfect dining experience share with beloved walked front counter manager other servers juan asked enjoyed dining experience thing they seemed sincere about their inquiry that gave warm feeling that this place only serves great food great entertainment weekends they also have staff management that truly cares about their customer this fanciest largest dining establishments area their diminutive building size belies immensity their caring service,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,4,42490.26049768519,a85qPvr6L63PF0v9Zs8ZAg,18,0.2679570550222724,0.5637890853108245,0.0,0.013529411764705884
4448,0,1,7-TjBGYmPNqRnYfUVMpxiQ,arrived there line waiting seated sure they dont seat people since there were tables patio open once were seated inside there were least empty booths tables when walked inside there really unpleasant fish smell seemed subside service little spotty took while food arrive always anti pasta salad pizza salad really good pizza tasty though slightly soggy middle pieces server asked wanted desert when brought pizza which seemed liked wanted overall okay would probably back would wait line there many other choices there experience,dUffgo9Lh_Vk9TLuFR5ywg,dUffgo9Lh_Vk9TLuFR5ywg,3,41213.792766203704,Nz9sp1dMdhilRacU4shXrw,0,0.08472222222222223,0.44537037037037036,0.000588235294117647,0.024117647058823518
4452,0,0,m67ZXsRiaKSLe1d38M6TFQ,besides pizza being mediocre best apparently should know better request fork salad with when have food delivered hotel armando manager clearly young cant blame much lack sincerity sarcastic childish tone travel will never this delivery restaurant again have edit this called back spoke manager wade actually listened apologized call elevated experience thank wade will give barro another shot,ygZSfAsnlztdeWZOlJA2Ug,ygZSfAsnlztdeWZOlJA2Ug,4,42160.11732638889,Qz8C4oaBsgZ5FYOr6ZM-VQ,0,0.12500000000000003,0.44499999999999995,0.000588235294117647,0.0
4467,0,0,Anxeov-q3b5PgfYPTaWmyA,really like this place their salads creative excellent soups fresh made presentation wonderful this second trip here this time hungry enough indulge their flatbread pizzas lunch because they make everything from scratch they will order please opposed standard pizzas menu dined outside order italian sausage mozzarella mushroom pizza note this item menu they charged premium have pizza like versus fare sweet pizza excellent saved room dessert tried large cappuccino which also excellent this very good restaurant with simple focus great food reasonable price forewarned they provide limitless homemade free focaccia bread before eatyou really stuff yourself here,wUKzaS1MHg94RGM6z8u9mw,wUKzaS1MHg94RGM6z8u9mw,4,40097.92256944445,CyAl5D-GjX-ZtqdQqG4_ew,0,0.40371428571428575,0.5407857142857143,0.0,0.004705882352941177
4468,0,0,2KQaHQabENe2GSO0S8Wo9g,cannot imagine life without pita jungle generally order take easy friendly efficient parking always pain plaza especially weekday lunch hour love pita pizza shwarma salads chicken pasta hummus really addicting also love that matter many ways custom order your choice pita jungle accomodates without attitude rare great that always clean consistent never experience,BgthHqiXot2s4Sd_xcI6DQ,BgthHqiXot2s4Sd_xcI6DQ,5,41121.04583333333,SsCup4MMH8DU1wOKYWA47w,0,0.2826923076923077,0.6371794871794871,0.0,0.005882352941176471
4469,0,0,GJ5n_ctWwKT9if-bbbCJGA,chicago style deep dish pizza cheese terrible sauce okay best give stars because crust tasty crispy greek salad good ordered wings extra crispy they that right that them bonus star,HAvlj15w6j1noGeY0kleDQ,HAvlj15w6j1noGeY0kleDQ,3,43297.14677083334,Ps0XjIP__WGuJRNr3ETBRw,0,0.18571428571428572,0.4294642857142857,0.000588235294117647,0.0029411764705882353
4472,0,1,urp3wbHVsbagsMvCRaDxSA,probably favorite brick oven pizza their weekday lunch special smaller sized personal pizza salad perfect always have little extra take home different pies each unique amazing tried them liked them mushroom probably favorite though staff always quick friendly never wait seating clean casual where take town guests never heard complaint,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,5,41741.6115162037,cKJsYcoPsQaoFarKUa9Fig,0,0.23644957983193282,0.6492997198879552,0.000588235294117647,0.029411764705882335
4474,0,0,Mny9DiYQGGKzgYlRHa9pEg,horrible service good food wife ordered pizza salad share plus ordered glass house white wine server brought water unattended minutes finally food came server realized side plates silverware water empty wine brought items then explained needed wait wine until bartender returns brought house finally correct wine came terrible dark yellow asked check again lengthy wait entered restaurant looking check complimented chef check again wait bartender finally check offered credit card waited again bartender card bartender apologized wait check told experience bartender asked been restaurant before said probably wont return bartender said that experience wouldnt return either good luck,jG1jcAeDw0pZTHCNC5kw_w,jG1jcAeDw0pZTHCNC5kw_w,1,42455.14270833333,MEHWHkchVktYQJ-0P_jwSg,0,-0.07727272727272726,0.6454545454545454,0.0,0.022352941176470582
4477,0,0,,this east coast girl very happy camper after visit bosco have high pizza standards where come from were group town business original plan romo hour wait deterred found bosco what find atmosphere comfortable casual owner very attentive with great sense humor good nothing compared quality food from delicious olives bread with seasoned olive that started fresh salad finally four best pizzas tried white perfectly thin crusts with right amount dough around edge each topped with wonderfully fresh cheese other inventive ingredients exquisite party didnt there finished with lemon sorbetto which just perfect youngest members group stamina pumpkin brownie decided when left dinner that this place going return visit next business trip,5ykOWYZ44sUvu9qxD8rPeg,5ykOWYZ44sUvu9qxD8rPeg,5,41631.576516203706,X3apZtjY3Dud-rVmU9IzyA,0,0.3724223602484472,0.6355383022774328,0.001176470588235294,0.028235294117647046
4478,0,1,oMnnnFu-ZtTMdbeFecc3sw,what fantastic happy hour arrived about happy hour ended have idea when officially starts sorry draft beer pints except light which beers draft included stella artois drop four peaks some others cant remember because dont drink beer delicious glass summer sangria made from white wine very refreshing also sweet vodka cocktail they were each they also huge selection wines that were glass happy enough well also indulged happy hour priced small caesar salad basic delicious romaine celery croutons lemon juice unfishy caesar dressing friends then each happy hour sized inches pepperoni pizza found coupon their website pizza inch meatball pizza meatballs were awesome think needed cooked longer strong enough support those balls fork knife went about eating that upper crust somewhat buttery crispness just right service great well bartender asked each names shook hands then remembered names what wanted when would request anything from salads pizzas beers cocktails about unheard definitely super their happy hour,0PMKMyfX1j7Nc4esk1RaMg,0PMKMyfX1j7Nc4esk1RaMg,4,40309.11074074074,3Gx7T1tC5YemGKIGizLBoQ,2,0.4440952380952382,0.7344285714285715,0.000588235294117647,0.029411764705882335
4479,0,0,h248AficVU3HGp40LmDGoA,rally love this place their calzones huge amazing their caprese salad wonderful ordered from them many times eaten their dining room times family business that often live music which actually really good used more pizza little less money great reasonably priced pizza from place feel good about patronizing order from here your self favor meatball sausage calzone,7eQoxWr9RzyCB9IFvqHUPA,7eQoxWr9RzyCB9IFvqHUPA,5,41783.6703125,6xZ_yM3r6Ak54iSm49gclw,0,0.4370920745920746,0.6166666666666666,0.001176470588235294,0.013529411764705884
