,Unnamed: 0,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
14756,114288,909 E Broadway,"{u'Alcohol': u'u'full_bar'', u'HasTV': u'True', u'NoiseLevel': u'u'average'', u'RestaurantsAttire': u'u'casual'', u'BusinessAcceptsCreditCards': u'True', u'Music': u'{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsGoodForGroups': u'True', u'Caters': u'True', u'WiFi': u'u'free'', u'RestaurantsReservations': u'True', u'BikeParking': u'True', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'HappyHour': u'True', u'DriveThru': u'False', u'OutdoorSeating': u'False', u'RestaurantsPriceRange2': u'2', u'RestaurantsDelivery': u'False', u'BestNights': u'{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}', u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",Oj6W90G1ZVay9cRl6_uKXg,"Restaurants, Nightlife, Steakhouses, American (Traditional), Sports Bars, Burgers, Bars",Tempe,"{u'Monday': u'11:0-1:0', u'Tuesday': u'11:0-1:0', u'Friday': u'11:0-2:0', u'Wednesday': u'11:0-1:0', u'Thursday': u'11:0-1:0', u'Sunday': u'11:0-0:0', u'Saturday': u'11:0-2:0'}",0,33.407106,-111.925717,Applebee's Grill + Bar,85282.0,122,2.5,AZ
14779,114473,"15530 N Tatum Blvd, Ste 160","{u'Alcohol': u'u'full_bar'', u'HasTV': u'True', u'NoiseLevel': u'u'average'', u'RestaurantsAttire': u'u'casual'', u'BusinessAcceptsCreditCards': u'True', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsGoodForGroups': u'True', u'Caters': u'True', u'WiFi': u''free'', u'RestaurantsReservations': u'True', u'BusinessAcceptsBitcoin': u'False', u'BikeParking': u'True', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'WheelchairAccessible': u'True', u'DogsAllowed': u'True', u'RestaurantsTableService': u'True', u'OutdoorSeating': u'True', u'RestaurantsPriceRange2': u'2', u'RestaurantsDelivery': u'False', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'DriveThru': u'True'}",yX0pOWG_Be9TjGnm0aihVA,"American (New), Burgers, Beer, Wine & Spirits, Vegetarian, Breakfast & Brunch, Restaurants, Comfort Food, Food",Phoenix,"{u'Monday': u'7:30-21:0', u'Tuesday': u'7:30-21:0', u'Friday': u'7:30-22:0', u'Wednesday': u'7:30-21:0', u'Thursday': u'7:30-21:0', u'Sunday': u'7:30-20:0', u'Saturday': u'7:30-22:0'}",0,33.6274599302,-111.978455571,Modern  Grove,85032.0,324,3.0,AZ
14790,114531,14842 N Frank Lloyd Wright Blvd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'False', u'NoiseLevel': u'u'very_loud'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'none''}",reb_K9E81SIsxZeg26kVFg,"Restaurants, Fast Food, Burgers",Scottsdale,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.6207336753,-111.875172043,Jack In the Box,85260.0,25,3.0,AZ
14795,114571,4302 E Chandler Blvd,"{u'GoodForMeal': u'{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsTableService': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True', u'Alcohol': u'u'none''}",IUacTdoWEWEODMVFlUOOlw,"Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt, American (Traditional)",Phoenix,"{u'Monday': u'6:0-23:0', u'Tuesday': u'6:0-23:0', u'Friday': u'6:0-0:0', u'Wednesday': u'6:0-23:0', u'Thursday': u'6:0-23:0', u'Sunday': u'7:0-23:0', u'Saturday': u'6:0-0:0'}",1,33.3058287355,-111.990714896,Sonic Drive-In,85048.0,56,2.5,AZ
14805,114655,3501 W Bethany Home Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'RestaurantsGoodForGroups': u'True', u'WiFi': u''free'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True'}",bH3xVTnb_5w6k7ILK82Kaw,"Fast Food, Coffee & Tea, Restaurants, Food, Burgers",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.5236065407,-112.134610411,McDonald's,85019.0,13,1.5,AZ
14826,114848,"107 E Baseline Rd, Ste A1","{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u'u'none'', u'Caters': u'True', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'BikeParking': u'True', u'RestaurantsTableService': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'DriveThru': u'False', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}'}",Y_UdgWtGdmetumEcS3C8bQ,"American (Traditional), Sandwiches, Burgers, Delis, Food, Fast Food, Restaurants",Tempe,"{u'Monday': u'10:0-21:0', u'Tuesday': u'10:0-21:0', u'Friday': u'10:0-21:0', u'Wednesday': u'10:0-21:0', u'Thursday': u'10:0-21:0', u'Sunday': u'10:0-21:0', u'Saturday': u'10:0-21:0'}",1,33.3777416,-111.9386952,Firehouse Subs,85283.0,31,2.5,AZ
14951,115819,4430 E Thomas,"{u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'quiet'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",VEM9ddboePvhvucd3jAbVQ,"Burgers, Coffee & Tea, Food, Restaurants, Fast Food",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.4807085251,-111.985690445,McDonald's,85018.0,41,2.0,AZ
14973,115962,25 W University Dr,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'Caters': u'False', u'NoiseLevel': u'u'average'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'RestaurantsDelivery': u'False', u'RestaurantsGoodForGroups': u'False'}",WZIKjz9Pq50xOZUBfAebhw,"Fast Food, Burgers, Restaurants",Tempe,,0,33.4215855,-111.9408399,Burger King,85281.0,4,1.5,AZ
15001,116154,7014 E 1st Ave,"{u'Alcohol': u''beer_and_wine'', u'HasTV': u'False', u'NoiseLevel': u'u'average'', u'RestaurantsAttire': u''casual'', u'BusinessAcceptsCreditCards': u'True', u'Music': u'{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsGoodForGroups': u'True', u'Caters': u'True', u'WiFi': u'u'free'', u'RestaurantsReservations': u'True', u'BusinessAcceptsBitcoin': u'False', u'BikeParking': u'True', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'False', u'DriveThru': u'False', u'RestaurantsTableService': u'True', u'OutdoorSeating': u'True', u'RestaurantsPriceRange2': u'2', u'RestaurantsDelivery': u'False', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}'}",WBt2pa7k_K2LKW2OJuXG9Q,"Caterers, Coffee & Tea, Salad, Food, Bakeries, American (New), Event Planning & Services, Breakfast & Brunch, Burgers, Cafes, Restaurants, Sandwiches",Scottsdale,"{u'Monday': u'7:0-14:30', u'Tuesday': u'7:0-14:30', u'Friday': u'7:0-14:30', u'Wednesday': u'7:0-14:30', u'Thursday': u'7:0-14:30', u'Sunday': u'7:0-14:30', u'Saturday': u'7:0-14:30'}",1,33.493736,-111.929579,Arcadia Farms Cafe,85251.0,696,4.0,AZ
15108,116897,5220 N 16th St,"{u'GoodForMeal': u'{'dessert': True, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'Caters': u'True', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'no'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'BikeParking': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'2', u'DriveThru': u'False', u'RestaurantsTableService': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'OutdoorSeating': u'True', u'GoodForKids': u'True', u'WheelchairAccessible': u'True', u'Alcohol': u'u'none''}",nn4ZkIZTCd7jJhxs-P9tHA,"Diners, Breakfast & Brunch, Restaurants, Burgers",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.5134571387,-112.047840589,5 & Diner,85016.0,300,3.5,AZ
15148,117184,5050 W Indian School Rd,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'RestaurantsTableService': u'False', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'free'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'none'', u'DriveThru': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}'}",fK5pISvzFanBY_W9D3C3rg,"Food, Restaurants, Burgers, Coffee & Tea, Fast Food",Phoenix,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.4953737694,-112.167134756,McDonald's,85031.0,17,1.5,AZ
15197,117571,2346 E McDowell Rd,"{u'Alcohol': u''none'', u'HasTV': u'True', u'GoodForKids': u'True', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True'}",L7os7OGSQ2_evJRLvQg9dw,"Restaurants, Fast Food, Burgers",Phoenix,,1,33.4660591,-112.0306798,Wendy's,85006.0,21,3.0,AZ
15233,117864,1905 W Northern Ave,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}', u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'True', u'GoodForKids': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u'u'free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'True', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",617wOC5iiA17lw4t_W9Saw,"Burgers, Fast Food, Coffee & Tea, Food, Restaurants",Phoenix,"{u'Monday': u'4:0-1:0', u'Tuesday': u'4:0-1:0', u'Friday': u'0:0-0:0', u'Wednesday': u'4:0-1:0', u'Thursday': u'4:0-1:0', u'Sunday': u'4:0-1:0', u'Saturday': u'0:0-0:0'}",1,33.552772,-112.100524,McDonald's,85021.0,22,2.5,AZ
15306,118514,13610 N Scottsdale Rd,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'WiFi': u''free'', u'RestaurantsAttire': u''casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True'}",zK_8IIKiSXZUapswCEvsPg,"Fast Food, Burgers, Restaurants",Scottsdale,"{u'Monday': u'0:0-0:0', u'Tuesday': u'0:0-0:0', u'Friday': u'0:0-0:0', u'Wednesday': u'0:0-0:0', u'Thursday': u'0:0-0:0', u'Sunday': u'0:0-0:0', u'Saturday': u'0:0-0:0'}",1,33.6101544,-111.9262185,Jack-In-the Box,85254.0,9,3.0,AZ
15318,118589,1410 West University,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}', u'Alcohol': u'u'none'', u'Caters': u'False', u'HasTV': u'False', u'GoodForKids': u'True', u'NoiseLevel': u'u'quiet'', u'WiFi': u''no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'RestaurantsGoodForGroups': u'False', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",TSReAmFxNVCZggcx49Gf3A,"Burgers, Fast Food, Restaurants",Tempe,"{u'Monday': u'9:30-1:0', u'Tuesday': u'9:30-1:0', u'Friday': u'9:30-2:0', u'Wednesday': u'9:30-1:0', u'Thursday': u'9:30-1:0', u'Sunday': u'9:30-1:0', u'Saturday': u'9:30-2:0'}",1,33.4223367,-111.9617741,Rally's,85281.0,76,2.5,AZ
15341,118740,7124 E Thomas Rd,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BikeParking': u'True', u'Caters': u'True', u'HasTV': u'True', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''no'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'RestaurantsTableService': u'False', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'Alcohol': u'u'beer_and_wine''}",42w2bo36vUGVyZOrsXPzGQ,"Chicken Wings, Burgers, Restaurants",Scottsdale,,1,33.4807226,-111.9286113,Long Wongs,85251.0,51,3.5,AZ
15387,119145,33100 N Valley Pkwy,"{u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'GoodForKids': u'False', u'RestaurantsReservations': u'False', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsDelivery': u'False', u'RestaurantsGoodForGroups': u'False'}",maM9QCQw1n8xP7rSpk_ukw,"Burgers, Fast Food, Restaurants",Phoenix,,1,33.7849258,-112.1181645,Burger King,85085.0,10,1.5,AZ
15395,119194,21001 N Tatum Blvd,"{u'Alcohol': u'u'none'', u'HasTV': u'False', u'NoiseLevel': u'u'average'', u'RestaurantsAttire': u''casual'', u'BusinessAcceptsCreditCards': u'True', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsGoodForGroups': u'True', u'BYOBCorkage': u''yes_free'', u'Caters': u'False', u'WiFi': u''no'', u'RestaurantsReservations': u'False', u'RestaurantsTableService': u'False', u'Corkage': u'False', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'True', u'BikeParking': u'True', u'OutdoorSeating': u'True', u'RestaurantsPriceRange2': u'1', u'RestaurantsDelivery': u'False', u'GoodForMeal': u'{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}'}",u12UCVo-zyFTX2Nxf_n63A,"Restaurants, Burgers, Fast Food",Phoenix,"{u'Monday': u'10:30-1:0', u'Tuesday': u'10:30-1:0', u'Friday': u'10:30-1:30', u'Wednesday': u'10:30-1:0', u'Thursday': u'10:30-1:0', u'Sunday': u'10:30-1:0', u'Saturday': u'10:30-1:30'}",1,33.6790737044,-111.976887635,In-N-Out Burger,85050.0,153,4.0,AZ
15446,119538,15801 N Frank Lloyd Wright Blvd,"{u'BusinessParking': u'{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}', u'GoodForMeal': u'{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}', u'Alcohol': u'u'beer_and_wine'', u'Caters': u'False', u'HasTV': u'False', u'RestaurantsGoodForGroups': u'True', u'NoiseLevel': u'u'average'', u'WiFi': u''free'', u'RestaurantsAttire': u'u'casual'', u'RestaurantsReservations': u'False', u'OutdoorSeating': u'True', u'BusinessAcceptsCreditCards': u'True', u'RestaurantsPriceRange2': u'1', u'BikeParking': u'True', u'RestaurantsDelivery': u'False', u'Ambience': u'{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}', u'RestaurantsTakeOut': u'True', u'GoodForKids': u'True', u'DriveThru': u'False', u'RestaurantsTableService': u'False'}",DzVexh7EGld_2ziA1lRq9w,"Hot Dogs, Burgers, American (New), Restaurants",Scottsdale,"{u'Monday': u'10:30-21:30', u'Tuesday': u'10:30-21:30', u'Friday': u'10:30-22:0', u'Wednesday': u'10:30-21:30', u'Thursday': u'10:30-21:30', u'Sunday': u'10:30-21:30', u'Saturday': u'10:30-22:0'}",1,33.6297775,-111.8874099,Smashburger,85260.0,168,3.5,AZ
